review,rating,date,bank,source,sentiment_label,sentiment_score,numerical_sentiment,identified_themes
እጅግ በጣም ጥሩ አፕ,5,2025-04-01,Commercial Bank of Ethiopia Mobile,Google Play Store,negative,0.8616324663162231,-1,Other/Uncategorized
good,5,2025-04-01,Commercial Bank of Ethiopia Mobile,Google Play Store,positive,0.999816119670868,1,General Positive
በጣም ሃሪፍ ነው ግን ብር በሚተላለፍበት ወቅት ተቀንሷል ይላል እላፊ መልክቱ ይደርሳል ግን አይቀንስም,5,2025-04-01,Commercial Bank of Ethiopia Mobile,Google Play Store,negative,0.9528432488441468,-1,Other/Uncategorized
suitable app,4,2025-04-01,Commercial Bank of Ethiopia Mobile,Google Play Store,positive,0.9997665286064148,1,User Interface
Dear cbe this app is not comparable with 21century and pls try to solve it.💀💀💀,1,2025-04-01,Commercial Bank of Ethiopia Mobile,Google Play Store,negative,0.9995038509368896,-1,Other/Uncategorized
Good,5,2025-04-01,Commercial Bank of Ethiopia Mobile,Google Play Store,positive,0.999816119670868,1,General Positive
nice app,5,2025-04-01,Commercial Bank of Ethiopia Mobile,Google Play Store,positive,0.9998061060905457,1,General Positive
best transaction method of financial,5,2025-04-01,Commercial Bank of Ethiopia Mobile,Google Play Store,positive,0.9995972514152528,1,Transactions
#CBE is Now going to on the right Pathway/track/!! Thank you CBE one step ahead on payment platform app!!,5,2025-04-01,Commercial Bank of Ethiopia Mobile,Google Play Store,positive,0.9995881915092468,1,Transactions
It literarily don't work at all,4,2025-04-01,Commercial Bank of Ethiopia Mobile,Google Play Store,negative,0.9995075464248656,-1,Other/Uncategorized
good give us plus,5,2025-04-01,Commercial Bank of Ethiopia Mobile,Google Play Store,positive,0.9998716115951538,1,General Positive
