review,rating,date,bank,source,sentiment_label,sentiment_score,numerical_sentiment,identified_themes
Nays,5,2024-07-28,Bank of Abyssinia Mobile,Google Play Store,negative,0.9894010424613952,-1,Other/Uncategorized
The worst app,1,2024-07-28,Bank of Abyssinia Mobile,Google Play Store,negative,0.9997969269752502,-1,General Negative
it can't even open and only display error messages,1,2024-07-27,Bank of Abyssinia Mobile,Google Play Store,negative,0.9993472695350648,-1,App Stability
not active,1,2024-07-27,Bank of Abyssinia Mobile,Google Play Store,negative,0.999765932559967,-1,Other/Uncategorized
To get good quality,5,2024-07-27,Bank of Abyssinia Mobile,Google Play Store,positive,0.999868392944336,1,General Positive
አይሰራም እኮ ምንድን ነው ችግሩ?,1,2024-07-26,Bank of Abyssinia Mobile,Google Play Store,negative,0.9647620320320128,-1,Other/Uncategorized
uselss app dont download,1,2024-07-26,Bank of Abyssinia Mobile,Google Play Store,negative,0.9977203011512756,-1,Other/Uncategorized
"Is this app fake i try it not working it say please try again later, unable to make transactions what is the purpose of this app . If it is not working delete it",1,2024-07-25,Bank of Abyssinia Mobile,Google Play Store,negative,0.9997162222862244,-1,App Stability; Transactions
"This app didn't work. They have a new version (new app) but still not compatible with my Samsung S8+ , which is v.funny.",1,2024-07-25,Bank of Abyssinia Mobile,Google Play Store,negative,0.9991223216056824,-1,Updates
Corrupted and poor app,1,2024-07-24,Bank of Abyssinia Mobile,Google Play Store,negative,0.9997439980506896,-1,General Negative
Good,1,2024-07-24,Bank of Abyssinia Mobile,Google Play Store,positive,0.999816119670868,1,General Positive
When I try to use the application it says 'developer setting should be off' where is the setting to off this play Still doesn't work for me,3,2024-07-24,Bank of Abyssinia Mobile,Google Play Store,negative,0.999801218509674,-1,App Stability; Developer Options
Nice,5,2024-07-24,Bank of Abyssinia Mobile,Google Play Store,positive,0.9998552799224854,1,General Positive
FIX YOUR Apollo!! You guys where the best 👌,1,2024-07-23,Bank of Abyssinia Mobile,Google Play Store,positive,0.999450385570526,1,General Positive
Always slow and doesn't work on weekends if you are in a rush or a merchant this app is not for you,1,2024-07-23,Bank of Abyssinia Mobile,Google Play Store,negative,0.9994396567344666,-1,App Stability; Performance
"It's very difficult to use the user, app,ones dawenload the user can't operate well , no one can help me,",1,2024-07-23,Bank of Abyssinia Mobile,Google Play Store,negative,0.9997815489768982,-1,Customer Service; Ease of Use
Poor application. It turned off by itself,1,2024-07-23,Bank of Abyssinia Mobile,Google Play Store,negative,0.999744474887848,-1,General Negative
Okay,5,2024-07-23,Bank of Abyssinia Mobile,Google Play Store,positive,0.9997709393501282,1,Other/Uncategorized
Allowed,5,2024-07-23,Bank of Abyssinia Mobile,Google Play Store,positive,0.9978752136230468,1,Other/Uncategorized
It usually crashes and the reason it gives is a problem on internet connection although the internet was fine.,1,2024-07-23,Bank of Abyssinia Mobile,Google Play Store,negative,0.9991043210029602,-1,App Stability; Network/Connectivity
we want international mobile banking,1,2024-07-22,Bank of Abyssinia Mobile,Google Play Store,positive,0.9587844014167786,1,Other/Uncategorized
"screenshot isn't working, Please modify it",2,2024-07-22,Bank of Abyssinia Mobile,Google Play Store,negative,0.9996084570884703,-1,Other/Uncategorized
Naziriet measho 89160437,1,2024-07-22,Bank of Abyssinia Mobile,Google Play Store,negative,0.9862651228904724,-1,Other/Uncategorized
Ahmed Mohammed husen,3,2024-07-21,Bank of Abyssinia Mobile,Google Play Store,positive,0.912415623664856,1,Other/Uncategorized
Is not working both this one and apollo did u make it better pls am gonne stop using this bank because of the mobile banking,1,2024-07-19,Bank of Abyssinia Mobile,Google Play Store,negative,0.9996222257614136,-1,App Stability
I have experiance,5,2024-07-19,Bank of Abyssinia Mobile,Google Play Store,negative,0.80702805519104,-1,Other/Uncategorized
The App is not working on Android 9.1 at all. It shows an error notification and forcefully closes the app. Must be fixed ASAP.,1,2024-07-19,Bank of Abyssinia Mobile,Google Play Store,negative,0.9997739195823668,-1,App Stability
Wow,5,2024-07-19,Bank of Abyssinia Mobile,Google Play Store,positive,0.999592125415802,1,Other/Uncategorized
Crashes very frequently is not stable overall need improvement such a huge bank needs a better app than the current one,1,2024-07-19,Bank of Abyssinia Mobile,Google Play Store,negative,0.999760091304779,-1,App Stability
ርይርፍ,3,2024-07-19,Bank of Abyssinia Mobile,Google Play Store,negative,0.6970559358596802,-1,Other/Uncategorized
The previous application is much better than this one,1,2024-07-18,Bank of Abyssinia Mobile,Google Play Store,positive,0.9991149306297302,1,Other/Uncategorized
